episode,qlearning_reward,qlearning_length,qlearning_success,qlearning_eps,prospect_reward,prospect_length,prospect_success,prospect_eps,sarsa_reward,sarsa_length,sarsa_success,sarsa_eps,double_q_reward,double_q_length,double_q_success,double_q_eps,ucb_reward,ucb_length,ucb_success,ucb_eps,expected_sarsa_reward,expected_sarsa_length,expected_sarsa_success,expected_sarsa_eps
19942,46.9579,41,1,0.010000,-144.0508,180,0,0.010000,-144.5603,180,0,0.010000,-144.2689,180,0,0.010000,43.7191,45,1,0.000000,-144.7836,180,0,0.010000
19943,49.3576,38,1,0.010000,-144.0323,180,0,0.010000,-144.4791,180,0,0.010000,-144.2717,180,0,0.010000,27.6646,65,1,0.000000,-144.6835,180,0,0.010000
19944,40.5104,49,1,0.010000,-144.0512,180,0,0.010000,-144.7038,180,0,0.010000,-144.2578,180,0,0.010000,46.9266,41,1,0.000000,-144.7419,180,0,0.010000
19945,22.0014,72,1,0.010000,-144.0550,180,0,0.010000,-144.6907,180,0,0.010000,-144.3085,180,0,0.010000,38.8865,51,1,0.000000,-144.7321,180,0,0.010000
19946,39.7018,50,1,0.010000,-144.0523,180,0,0.010000,-144.5864,180,0,0.010000,-144.2750,180,0,0.010000,46.9301,41,1,0.000000,-144.6744,180,0,0.010000
19947,47.7512,40,1,0.010000,-144.0373,180,0,0.010000,-144.6775,180,0,0.010000,-144.2828,180,0,0.010000,44.5343,44,1,0.000000,-144.7345,180,0,0.010000
19948,39.7028,50,1,0.010000,-144.0373,180,0,0.010000,-144.5929,180,0,0.010000,-144.2586,180,0,0.010000,-144.4695,180,0,0.000000,-144.6627,180,0,0.010000
19949,38.0871,52,1,0.010000,-144.0397,180,0,0.010000,-144.8224,180,0,0.010000,-144.2862,180,0,0.010000,40.4943,49,1,0.000000,-144.7226,180,0,0.010000
19950,30.0375,62,1,0.010000,-144.0288,180,0,0.010000,-144.8001,180,0,0.010000,-144.3241,180,0,0.010000,50.9845,36,1,0.000000,-144.7330,180,0,0.010000
19951,34.8592,56,1,0.010000,-144.0357,180,0,0.010000,-144.8934,180,0,0.010000,-144.2144,180,0,0.010000,14.0579,82,1,0.000000,-144.7381,180,0,0.010000
19952,39.6835,50,1,0.010000,-144.0466,180,0,0.010000,-144.8673,180,0,0.010000,-144.3010,180,0,0.010000,49.3687,38,1,0.000000,-144.8433,180,0,0.010000
19953,4.3311,94,1,0.010000,-144.0439,180,0,0.010000,-144.8201,180,0,0.010000,-144.2876,180,0,0.010000,32.4762,59,1,0.000000,-144.8137,180,0,0.010000
19954,38.8887,51,1,0.010000,-144.0389,180,0,0.010000,-144.7909,180,0,0.010000,-144.2955,180,0,0.010000,42.1020,47,1,0.000000,-144.6138,180,0,0.010000
19955,34.8711,56,1,0.010000,-144.0373,180,0,0.010000,-144.8593,180,0,0.010000,-144.3279,180,0,0.010000,46.1362,42,1,0.000000,-144.8304,180,0,0.010000
19956,15.6032,80,1,0.010000,-144.0323,180,0,0.010000,-144.7605,180,0,0.010000,-144.2440,180,0,0.010000,45.3390,43,1,0.000000,-144.6469,180,0,0.010000
19957,-144.7886,180,0,0.010000,-144.0452,180,0,0.010000,-144.7317,180,0,0.010000,-144.3068,180,0,0.010000,39.7257,50,1,0.000000,-144.8036,180,0,0.010000
19958,45.3345,43,1,0.010000,-144.0323,180,0,0.010000,-144.6800,180,0,0.010000,-144.2832,180,0,0.010000,30.0465,62,1,0.000000,-144.6504,180,0,0.010000
19959,43.7146,45,1,0.010000,-144.0460,180,0,0.010000,-144.7769,180,0,0.010000,-144.2690,180,0,0.010000,22.8145,71,1,0.000000,-144.7320,180,0,0.010000
19960,32.4464,59,1,0.010000,-144.0333,180,0,0.010000,-144.7260,180,0,0.010000,-144.3005,180,0,0.010000,47.7650,40,1,0.000000,-144.7253,180,0,0.010000
19961,41.3114,48,1,0.010000,-144.0288,180,0,0.010000,-144.6752,180,0,0.010000,-144.2724,180,0,0.010000,58.2112,27,1,0.000000,-144.7198,180,0,0.010000
19962,34.8618,56,1,0.010000,-144.0513,180,0,0.010000,-144.6466,180,0,0.010000,-144.3265,180,0,0.010000,54.1867,32,1,0.000000,-144.6903,180,0,0.010000
19963,34.0653,57,1,0.010000,-144.0344,180,0,0.010000,-144.5509,180,0,0.010000,-144.1477,180,0,0.010000,43.7112,45,1,0.000000,-144.8044,180,0,0.010000
19964,6.7370,91,1,0.010000,-144.0471,180,0,0.010000,-144.6345,180,0,0.010000,-144.6609,180,0,0.010000,54.1867,32,1,0.000000,-144.8025,180,0,0.010000
19965,10.8175,86,1,0.010000,-144.0621,180,0,0.010000,-144.5638,180,0,0.010000,-144.8162,180,0,0.010000,52.5736,34,1,0.000000,-144.7682,180,0,0.010000
19966,37.2944,53,1,0.010000,-144.0299,180,0,0.010000,-144.6528,180,0,0.010000,-144.5908,180,0,0.010000,42.9534,46,1,0.000000,-144.7627,180,0,0.010000
19967,38.9002,51,1,0.010000,-144.0544,180,0,0.010000,-144.5899,180,0,0.010000,-109.2694,136,0,0.010000,-144.5303,180,0,0.000000,-144.7257,180,0,0.010000
19968,34.8711,56,1,0.010000,-144.0557,180,0,0.010000,-144.5233,180,0,0.010000,-144.6364,180,0,0.010000,-144.4414,180,0,0.000000,-144.6805,180,0,0.010000
19969,40.5118,49,1,0.010000,-144.0288,180,0,0.010000,-144.6736,180,0,0.010000,-144.5042,180,0,0.010000,26.0749,67,1,0.000000,-144.6046,180,0,0.010000
19970,4.3633,94,1,0.010000,-144.0607,180,0,0.010000,-144.5983,180,0,0.010000,-144.6266,180,0,0.010000,34.8887,56,1,0.000000,-144.6559,180,0,0.010000
19971,45.3326,43,1,0.010000,-144.0333,180,0,0.010000,-144.6532,180,0,0.010000,-144.6225,180,0,0.010000,37.2928,53,1,0.000000,-144.5900,180,0,0.010000
19972,40.5250,49,1,0.010000,-144.0288,180,0,0.010000,-144.7026,180,0,0.010000,-144.4736,180,0,0.010000,45.3573,43,1,0.000000,-144.7706,180,0,0.010000
19973,38.0964,52,1,0.010000,-144.0362,180,0,0.010000,-144.6357,180,0,0.010000,-144.5246,180,0,0.010000,25.2989,68,1,0.000000,-144.7625,180,0,0.010000
19974,38.8987,51,1,0.010000,-144.0333,180,0,0.010000,-144.7033,180,0,0.010000,-144.5198,180,0,0.010000,36.5769,54,1,0.000000,-144.7471,180,0,0.010000
19975,27.6545,65,1,0.010000,-144.0505,180,0,0.010000,-144.7915,180,0,0.010000,-144.5656,180,0,0.010000,41.3097,48,1,0.000000,-144.7536,180,0,0.010000
19976,45.3345,43,1,0.010000,-144.0629,180,0,0.010000,-144.7374,180,0,0.010000,-144.3135,180,0,0.010000,48.5417,39,1,0.000000,-144.7899,180,0,0.010000
19977,38.8976,51,1,0.010000,-144.0362,180,0,0.010000,-144.5513,180,0,0.010000,-139.7188,174,0,0.010000,35.6817,55,1,0.000000,-144.7812,180,0,0.010000
19978,34.8785,56,1,0.010000,-144.0589,180,0,0.010000,-144.5675,180,0,0.010000,-144.5468,180,0,0.010000,46.9226,41,1,0.000000,-144.7171,180,0,0.010000
19979,35.6609,55,1,0.010000,-144.0436,180,0,0.010000,-144.6027,180,0,0.010000,-144.4382,180,0,0.010000,46.9437,41,1,0.000000,-144.8417,180,0,0.010000
19980,43.7312,45,1,0.010000,-144.0439,180,0,0.010000,-144.6570,180,0,0.010000,-144.5362,180,0,0.010000,28.4292,64,1,0.000000,-144.7631,180,0,0.010000
19981,30.8501,61,1,0.010000,-144.0774,180,0,0.010000,-144.7082,180,0,0.010000,-144.5872,180,0,0.010000,29.2552,63,1,0.000000,-144.8101,180,0,0.010000
19982,35.6723,55,1,0.010000,-144.0368,180,0,0.010000,-144.6605,180,0,0.010000,-144.6448,180,0,0.010000,52.5753,34,1,0.000000,-144.8009,180,0,0.010000
19983,38.8931,51,1,0.010000,-144.0536,180,0,0.010000,-144.7371,180,0,0.010000,-144.3260,180,0,0.010000,36.4848,54,1,0.000000,-144.7096,180,0,0.010000
19984,38.0744,52,1,0.010000,-144.0471,180,0,0.010000,-144.5903,180,0,0.010000,-144.5400,180,0,0.010000,45.3345,43,1,0.000000,-144.7457,180,0,0.010000
19985,38.8926,51,1,0.010000,-144.0299,180,0,0.010000,-144.6804,180,0,0.010000,-144.5212,180,0,0.010000,54.9943,31,1,0.000000,-144.7113,180,0,0.010000
19986,-144.7091,180,0,0.010000,-144.0442,180,0,0.010000,-144.5797,180,0,0.010000,-144.5654,180,0,0.010000,42.9134,46,1,0.000000,-144.6873,180,0,0.010000
19987,42.9158,46,1,0.010000,-144.0333,180,0,0.010000,-144.6701,180,0,0.010000,-144.5424,180,0,0.010000,36.4664,54,1,0.000000,-144.7019,180,0,0.010000
19988,22.8029,71,1,0.010000,-144.0392,180,0,0.010000,-144.7249,180,0,0.010000,-144.6153,180,0,0.010000,43.7459,45,1,0.000000,-144.7336,180,0,0.010000
19989,-144.5638,180,0,0.010000,-144.0288,180,0,0.010000,-144.5379,180,0,0.010000,-144.5872,180,0,0.010000,55.7905,30,1,0.000000,-144.8370,180,0,0.010000
19990,46.9505,41,1,0.010000,-144.0333,180,0,0.010000,-144.5689,180,0,0.010000,-144.5891,180,0,0.010000,28.5014,64,1,0.000000,-144.6472,180,0,0.010000
19991,-102.9373,128,0,0.010000,-144.0378,180,0,0.010000,-144.6296,180,0,0.010000,-144.5382,180,0,0.010000,49.3486,38,1,0.000000,-144.6379,180,0,0.010000
19992,-144.7445,180,0,0.010000,-144.0299,180,0,0.010000,-144.5918,180,0,0.010000,-144.6215,180,0,0.010000,-119.6298,149,0,0.000000,-144.5878,180,0,0.010000
19993,-144.7820,180,0,0.010000,-144.0571,180,0,0.010000,-144.5157,180,0,0.010000,-144.5948,180,0,0.010000,37.2796,53,1,0.000000,-144.7530,180,0,0.010000
19994,34.8544,56,1,0.010000,-144.0540,180,0,0.010000,-144.7741,180,0,0.010000,-144.5451,180,0,0.010000,42.9155,46,1,0.000000,-144.6395,180,0,0.010000
19995,46.1357,42,1,0.010000,-144.0378,180,0,0.010000,-144.7478,180,0,0.010000,-144.5776,180,0,0.010000,44.5912,44,1,0.000000,-144.6683,180,0,0.010000
19996,33.2605,58,1,0.010000,-144.0442,180,0,0.010000,-144.6561,180,0,0.010000,-144.5211,180,0,0.010000,42.9155,46,1,0.000000,-144.6670,180,0,0.010000
19997,32.4582,59,1,0.010000,-144.0333,180,0,0.010000,-144.7083,180,0,0.010000,-144.5560,180,0,0.010000,51.7855,35,1,0.000000,-144.7668,180,0,0.010000
19998,-144.4790,180,0,0.010000,-144.0523,180,0,0.010000,-144.7812,180,0,0.010000,-144.5662,180,0,0.010000,-144.4760,180,0,0.000000,-144.6759,180,0,0.010000
19999,-144.5490,180,0,0.010000,-144.0323,180,0,0.010000,-144.7222,180,0,0.010000,-144.6181,180,0,0.010000,-144.5465,180,0,0.000000,-144.7535,180,0,0.010000
20000,38.0783,52,1,0.010000,-144.0491,180,0,0.010000,-144.6924,180,0,0.010000,-144.5508,180,0,0.010000,47.7751,40,1,0.000000,-144.6909,180,0,0.010000
20001,36.4667,54,1,0.010000,-144.0323,180,0,0.010000,-144.6266,180,0,0.010000,-144.5776,180,0,0.010000,42.1357,47,1,0.000000,-144.6641,180,0,0.010000
20002,20.4109,74,1,0.010000,-144.0431,180,0,0.010000,-144.5458,180,0,0.010000,-144.5200,180,0,0.010000,38.0819,52,1,0.000000,-144.6885,180,0,0.010000
20003,46.1504,42,1,0.010000,-144.0578,180,0,0.010000,-144.5535,180,0,0.010000,-144.5749,180,0,0.010000,35.6936,55,1,0.000000,-144.7013,180,0,0.010000
20004,-2.8955,103,1,0.010000,-144.0368,180,0,0.010000,-144.5532,180,0,0.010000,-144.5486,180,0,0.010000,34.8777,56,1,0.000000,-144.6996,180,0,0.010000
20005,28.4677,64,1,0.010000,-144.0323,180,0,0.010000,-144.5974,180,0,0.010000,-144.5258,180,0,0.010000,43.7218,45,1,0.000000,-144.6816,180,0,0.010000
20006,41.2952,48,1,0.010000,-144.0431,180,0,0.010000,-144.5994,180,0,0.010000,-144.5936,180,0,0.010000,38.0935,52,1,0.000000,-144.7032,180,0,0.010000
20007,-144.6004,180,0,0.010000,-144.0571,180,0,0.010000,-144.5595,180,0,0.010000,-144.5857,180,0,0.010000,50.1662,37,1,0.000000,-144.6127,180,0,0.010000
20008,18.7992,76,1,0.010000,-144.0309,180,0,0.010000,-144.5710,180,0,0.010000,-144.5177,180,0,0.010000,52.5662,34,1,0.000000,-144.6936,180,0,0.010000
20009,39.6909,50,1,0.010000,-144.0357,180,0,0.010000,-144.5988,180,0,0.010000,-144.5380,180,0,0.010000,45.3462,43,1,0.000000,-144.6790,180,0,0.010000
20010,48.5553,39,1,0.010000,-144.0397,180,0,0.010000,-144.5791,180,0,0.010000,-144.4689,180,0,0.010000,48.5378,39,1,0.000000,-144.5731,180,0,0.010000
20011,38.0856,52,1,0.010000,-144.0576,180,0,0.010000,-144.6256,180,0,0.010000,-144.5155,180,0,0.010000,30.0922,62,1,0.000000,-144.7036,180,0,0.010000
20012,-144.8236,180,0,0.010000,-144.0288,180,0,0.010000,-144.5381,180,0,0.010000,-144.5915,180,0,0.010000,42.9152,46,1,0.000000,-144.6073,180,0,0.010000
20013,36.4720,54,1,0.010000,-144.0526,180,0,0.010000,-144.5354,180,0,0.010000,-144.6106,180,0,0.010000,34.0696,57,1,0.000000,-144.6414,180,0,0.010000
20014,29.2534,63,1,0.010000,-144.0288,180,0,0.010000,-144.5895,180,0,0.010000,-144.5207,180,0,0.010000,34.0503,57,1,0.000000,-144.6811,180,0,0.010000
20015,18.8184,76,1,0.010000,-144.0568,180,0,0.010000,-144.6203,180,0,0.010000,-144.5279,180,0,0.010000,54.1754,32,1,0.000000,-144.6973,180,0,0.010000
20016,42.1135,47,1,0.010000,-144.0534,180,0,0.010000,-144.5741,180,0,0.010000,-144.4656,180,0,0.010000,42.1166,47,1,0.000000,-144.6744,180,0,0.010000
20017,-144.7388,180,0,0.010000,-144.0523,180,0,0.010000,-144.6500,180,0,0.010000,-144.5464,180,0,0.010000,49.3816,38,1,0.000000,-144.7131,180,0,0.010000
20018,-144.6694,180,0,0.010000,-144.0759,180,0,0.010000,-144.6605,180,0,0.010000,-144.5373,180,0,0.010000,53.3956,33,1,0.000000,-144.8693,180,0,0.010000
20019,42.0964,47,1,0.010000,-144.0309,180,0,0.010000,-144.7629,180,0,0.010000,-144.5912,180,0,0.010000,42.9354,46,1,0.000000,-144.7477,180,0,0.010000
20020,42.9158,46,1,0.010000,-144.0653,180,0,0.010000,-144.7724,180,0,0.010000,-144.5422,180,0,0.010000,47.7526,40,1,0.000000,-144.7264,180,0,0.010000
20021,47.7552,40,1,0.010000,-144.0439,180,0,0.010000,-144.7063,180,0,0.010000,-144.5403,180,0,0.010000,42.9256,46,1,0.000000,-144.7601,180,0,0.010000
20022,34.8697,56,1,0.010000,-144.0565,180,0,0.010000,-136.4793,170,0,0.010000,-144.5521,180,0,0.010000,-144.4094,180,0,0.000000,-144.6566,180,0,0.010000
20023,34.8531,56,1,0.010000,-144.0708,180,0,0.010000,-144.6100,180,0,0.010000,-144.5606,180,0,0.010000,-144.5459,180,0,0.000000,-144.7545,180,0,0.010000
20024,38.8918,51,1,0.010000,-144.0660,180,0,0.010000,-144.6732,180,0,0.010000,-144.5571,180,0,0.010000,44.5423,44,1,0.000000,-144.7027,180,0,0.010000
20025,39.6939,50,1,0.010000,-144.0362,180,0,0.010000,-144.7007,180,0,0.010000,-144.5124,180,0,0.010000,40.4874,49,1,0.000000,-144.6910,180,0,0.010000
20026,45.3615,43,1,0.010000,-144.0439,180,0,0.010000,-144.7202,180,0,0.010000,-144.4703,180,0,0.010000,37.3011,53,1,0.000000,-144.7102,180,0,0.010000
20027,31.6799,60,1,0.010000,-144.0557,180,0,0.010000,-144.7299,180,0,0.010000,-144.6384,180,0,0.010000,-144.5189,180,0,0.000000,-144.6851,180,0,0.010000
20028,42.9157,46,1,0.010000,-144.0523,180,0,0.010000,-144.7059,180,0,0.010000,-144.6621,180,0,0.010000,-112.4383,140,0,0.000000,-144.8200,180,0,0.010000
20029,42.9197,46,1,0.010000,-144.0512,180,0,0.010000,-144.7889,180,0,0.010000,-144.6377,180,0,0.010000,40.4908,49,1,0.000000,-144.6606,180,0,0.010000
20030,38.8913,51,1,0.010000,-144.0333,180,0,0.010000,-144.6731,180,0,0.010000,-144.6007,180,0,0.010000,46.1538,42,1,0.000000,-144.7661,180,0,0.010000
20031,38.9103,51,1,0.010000,-144.0368,180,0,0.010000,-144.8001,180,0,0.010000,-144.6163,180,0,0.010000,44.5333,44,1,0.000000,-144.6584,180,0,0.010000
20032,36.4696,54,1,0.010000,-144.0357,180,0,0.010000,-144.6740,180,0,0.010000,-144.6561,180,0,0.010000,27.6758,65,1,0.000000,-144.7604,180,0,0.010000
20033,37.2873,53,1,0.010000,-144.0518,180,0,0.010000,-144.7193,180,0,0.010000,-144.5915,180,0,0.010000,46.1475,42,1,0.000000,-144.7211,180,0,0.010000
20034,34.0882,57,1,0.010000,-144.0373,180,0,0.010000,-144.6367,180,0,0.010000,-144.6272,180,0,0.010000,42.9426,46,1,0.000000,-144.6938,180,0,0.010000
20035,42.1028,47,1,0.010000,-144.0713,180,0,0.010000,-144.6373,180,0,0.010000,-144.6157,180,0,0.010000,34.9114,56,1,0.000000,-144.6457,180,0,0.010000
20036,-0.4475,100,1,0.010000,-144.0397,180,0,0.010000,-144.6724,180,0,0.010000,-144.4567,180,0,0.010000,52.5793,34,1,0.000000,-144.7394,180,0,0.010000
20037,32.4488,59,1,0.010000,-144.0407,180,0,0.010000,-144.6937,180,0,0.010000,-144.6239,180,0,0.010000,52.5662,34,1,0.000000,-144.7092,180,0,0.010000
20038,-15.7191,119,1,0.010000,-144.0629,180,0,0.010000,-144.6208,180,0,0.010000,-144.6064,180,0,0.010000,46.1405,42,1,0.000000,-144.7083,180,0,0.010000
20039,36.4587,54,1,0.010000,-144.0288,180,0,0.010000,-144.7724,180,0,0.010000,-144.6535,180,0,0.010000,-144.4456,180,0,0.000000,-144.7151,180,0,0.010000
20040,34.0585,57,1,0.010000,-144.0288,180,0,0.010000,-144.6970,180,0,0.010000,-144.5630,180,0,0.010000,30.0848,62,1,0.000000,-144.7015,180,0,0.010000
20041,-144.6826,180,0,0.010000,-144.0288,180,0,0.010000,-144.6657,180,0,0.010000,-144.5392,180,0,0.010000,12.4890,84,1,0.000000,-144.7084,180,0,0.010000
20042,35.6644,55,1,0.010000,-144.0357,180,0,0.010000,-144.7303,180,0,0.010000,-144.5527,180,0,0.010000,45.3411,43,1,0.000000,-144.6649,180,0,0.010000
20043,38.1043,52,1,0.010000,-144.0333,180,0,0.010000,-144.7597,180,0,0.010000,-144.4950,180,0,0.010000,-3.5004,104,1,0.000000,-144.7018,180,0,0.010000
20044,43.7141,45,1,0.010000,-144.0368,180,0,0.010000,-144.6677,180,0,0.010000,-144.5355,180,0,0.010000,26.9382,66,1,0.000000,-144.8467,180,0,0.010000
20045,-144.7583,180,0,0.010000,-144.0354,180,0,0.010000,-144.6631,180,0,0.010000,-144.5524,180,0,0.010000,48.5378,39,1,0.000000,-144.6705,180,0,0.010000
20046,38.8981,51,1,0.010000,-144.0777,180,0,0.010000,-144.6917,180,0,0.010000,-144.5556,180,0,0.010000,52.5736,34,1,0.000000,-144.6935,180,0,0.010000
20047,39.6816,50,1,0.010000,-144.0288,180,0,0.010000,-144.6149,180,0,0.010000,-144.5313,180,0,0.010000,31.6484,60,1,0.000000,-144.6970,180,0,0.010000
20048,31.6503,60,1,0.010000,-144.0502,180,0,0.010000,-144.6319,180,0,0.010000,-144.4995,180,0,0.010000,45.3507,43,1,0.000000,-144.7310,180,0,0.010000
20049,27.6203,65,1,0.010000,-144.0568,180,0,0.010000,-144.7055,180,0,0.010000,-144.6370,180,0,0.010000,49.3600,38,1,0.000000,-144.7741,180,0,0.010000
20050,11.5735,85,1,0.010000,-144.0586,180,0,0.010000,-144.7717,180,0,0.010000,-144.6222,180,0,0.010000,36.5264,54,1,0.000000,-144.7628,180,0,0.010000
20051,32.4484,59,1,0.010000,-144.0606,180,0,0.010000,-144.4860,180,0,0.010000,-144.6369,180,0,0.010000,49.3473,38,1,0.000000,-144.7949,180,0,0.010000
20052,41.3297,48,1,0.010000,-144.0557,180,0,0.010000,-144.5690,180,0,0.010000,-144.5857,180,0,0.010000,59.8263,25,1,0.000000,-144.7143,180,0,0.010000
20053,38.8852,51,1,0.010000,-144.0323,180,0,0.010000,-144.7330,180,0,0.010000,-144.6030,180,0,0.010000,45.3371,43,1,0.000000,-144.6902,180,0,0.010000
20054,12.3560,84,1,0.010000,-144.0323,180,0,0.010000,-144.6363,180,0,0.010000,-144.3622,180,0,0.010000,41.2984,48,1,0.000000,-144.7091,180,0,0.010000
20055,-144.7785,180,0,0.010000,-144.0418,180,0,0.010000,-144.8001,180,0,0.010000,-144.3250,180,0,0.010000,32.4427,59,1,0.000000,-144.6888,180,0,0.010000
20056,35.6723,55,1,0.010000,-144.0473,180,0,0.010000,-144.6208,180,0,0.010000,-144.5212,180,0,0.010000,44.5261,44,1,0.000000,-144.7574,180,0,0.010000
20057,41.2952,48,1,0.010000,-144.0502,180,0,0.010000,-144.6098,180,0,0.010000,-144.3204,180,0,0.010000,54.9829,31,1,0.000000,-144.7147,180,0,0.010000
20058,37.2825,53,1,0.010000,-144.0288,180,0,0.010000,-144.6577,180,0,0.010000,-144.6452,180,0,0.010000,40.5180,49,1,0.000000,-144.8132,180,0,0.010000
20059,34.0661,57,1,0.010000,-144.0471,180,0,0.010000,-144.6487,180,0,0.010000,-144.6751,180,0,0.010000,45.3144,43,1,0.000000,-144.6805,180,0,0.010000
20060,-144.7352,180,0,0.010000,-144.0423,180,0,0.010000,-144.6598,180,0,0.010000,-144.5316,180,0,0.010000,35.6749,55,1,0.000000,-144.7646,180,0,0.010000
20061,46.1440,42,1,0.010000,-144.0362,180,0,0.010000,-144.6179,180,0,0.010000,-144.5860,180,0,0.010000,44.5388,44,1,0.000000,-144.7764,180,0,0.010000
20062,41.3090,48,1,0.010000,-144.0288,180,0,0.010000,-144.6600,180,0,0.010000,-144.5685,180,0,0.010000,38.0848,52,1,0.000000,-144.7679,180,0,0.010000
20063,40.5069,49,1,0.010000,-144.0637,180,0,0.010000,-144.6815,180,0,0.010000,-144.5690,180,0,0.010000,46.9423,41,1,0.000000,-144.8140,180,0,0.010000
20064,38.8863,51,1,0.010000,-144.0333,180,0,0.010000,-144.5868,180,0,0.010000,-144.5212,180,0,0.010000,40.4858,49,1,0.000000,-144.7413,180,0,0.010000
20065,29.2289,63,1,0.010000,-144.0344,180,0,0.010000,-144.7800,180,0,0.010000,-144.3976,180,0,0.010000,33.2833,58,1,0.000000,-144.7636,180,0,0.010000
20066,42.9098,46,1,0.010000,-144.0571,180,0,0.010000,-103.6680,129,0,0.010000,-144.4581,180,0,0.010000,46.1417,42,1,0.000000,-144.7916,180,0,0.010000
20067,35.6580,55,1,0.010000,-144.0512,180,0,0.010000,-144.7692,180,0,0.010000,-144.5338,180,0,0.010000,43.7304,45,1,0.000000,-144.7523,180,0,0.010000
20068,17.9772,77,1,0.010000,-144.0502,180,0,0.010000,-4.3904,105,1,0.010000,-144.6034,180,0,0.010000,10.8747,86,1,0.000000,-144.8505,180,0,0.010000
20069,16.4024,79,1,0.010000,-144.0368,180,0,0.010000,-144.6628,180,0,0.010000,-144.6388,180,0,0.010000,49.3433,38,1,0.000000,-144.8396,180,0,0.010000
20070,39.7111,50,1,0.010000,-144.0323,180,0,0.010000,-144.6416,180,0,0.010000,-144.6375,180,0,0.010000,37.2902,53,1,0.000000,-144.7506,180,0,0.010000
20071,36.4953,54,1,0.010000,-144.0368,180,0,0.010000,-144.6962,180,0,0.010000,-144.5712,180,0,0.010000,48.5564,39,1,0.000000,-144.7402,180,0,0.010000
20072,39.6925,50,1,0.010000,-144.0344,180,0,0.010000,-116.4536,145,0,0.010000,-144.5340,180,0,0.010000,50.1549,37,1,0.000000,-144.7509,180,0,0.010000
20073,37.2904,53,1,0.010000,-144.0407,180,0,0.010000,-144.6904,180,0,0.010000,-144.4923,180,0,0.010000,45.3189,43,1,0.000000,-144.8444,180,0,0.010000
20074,-3.7066,104,1,0.010000,-144.0309,180,0,0.010000,-144.7488,180,0,0.010000,-144.6880,180,0,0.010000,46.1427,42,1,0.000000,-144.8058,180,0,0.010000
20075,44.5269,44,1,0.010000,-144.0523,180,0,0.010000,-144.6526,180,0,0.010000,-144.3834,180,0,0.010000,-127.6704,159,0,0.000000,-144.7363,180,0,0.010000
20076,34.8515,56,1,0.010000,-144.0603,180,0,0.010000,-144.7230,180,0,0.010000,-144.4681,180,0,0.010000,30.8297,61,1,0.000000,-144.8575,180,0,0.010000
20077,43.7120,45,1,0.010000,-144.0539,180,0,0.010000,-144.7499,180,0,0.010000,-144.4615,180,0,0.010000,31.6798,60,1,0.000000,-144.7937,180,0,0.010000
20078,-144.8297,180,0,0.010000,-144.0545,180,0,0.010000,-144.5704,180,0,0.010000,-144.6112,180,0,0.010000,51.7512,35,1,0.000000,-144.6665,180,0,0.010000
20079,34.9090,56,1,0.010000,-144.0473,180,0,0.010000,-144.6613,180,0,0.010000,-144.7057,180,0,0.010000,46.9434,41,1,0.000000,-144.7506,180,0,0.010000
20080,34.0895,57,1,0.010000,-144.0407,180,0,0.010000,-144.4814,180,0,0.010000,-144.6119,180,0,0.010000,43.7366,45,1,0.000000,-144.7416,180,0,0.010000
20081,24.4334,69,1,0.010000,-144.0288,180,0,0.010000,-144.7808,180,0,0.010000,-144.6047,180,0,0.010000,50.9664,36,1,0.000000,-144.8040,180,0,0.010000
20082,45.3305,43,1,0.010000,-144.0481,180,0,0.010000,-144.6473,180,0,0.010000,-144.5898,180,0,0.010000,32.4850,59,1,0.000000,-144.6675,180,0,0.010000
20083,34.8555,56,1,0.010000,-144.0537,180,0,0.010000,-144.4883,180,0,0.010000,-144.6594,180,0,0.010000,45.3316,43,1,0.000000,-144.8495,180,0,0.010000
20084,7.5452,90,1,0.010000,-144.0502,180,0,0.010000,-144.7790,180,0,0.010000,-144.6983,180,0,0.010000,31.7589,60,1,0.000000,-144.8120,180,0,0.010000
20085,39.7092,50,1,0.010000,-144.0288,180,0,0.010000,-144.6588,180,0,0.010000,-144.5999,180,0,0.010000,48.5471,39,1,0.000000,-144.7529,180,0,0.010000
20086,46.9452,41,1,0.010000,-144.0368,180,0,0.010000,-144.6082,180,0,0.010000,-144.4448,180,0,0.010000,51.7586,35,1,0.000000,-144.6860,180,0,0.010000
20087,35.6999,55,1,0.010000,-144.0568,180,0,0.010000,-144.4413,180,0,0.010000,-144.5164,180,0,0.010000,8.4270,89,1,0.000000,-144.6843,180,0,0.010000
